rewards,action
-91.17936,0.6149770021438599
-78.76912,0.9181911945343018
-68.01417,0.5667023062705994
-66.68428,0.005999624729156494
-60.103474,0.32001256942749023
-55.865406,0.15593576431274414
-49.121605,0.2952480614185333
-47.997864,0.033985257148742676
-46.85496,0.8272772431373596
-46.516983,0.5219338536262512
-42.52353,0.9374797344207764
-40.112003,0.27427855134010315
-36.554836,0.30831795930862427
-30.102222,0.6882501840591431
-26.286942,0.37994760274887085
-24.91229,0.4469824731349945
-23.849356,0.7400335073471069
-28.758177,0.3147359788417816
-27.601812,0.6348195672035217
-23.944242,0.5585209131240845
-26.377287,0.2724444568157196
-30.064018,0.27184438705444336
-25.80589,0.8436934947967529
-24.091503,0.8056912422180176
-20.724567,0.9994954466819763
-16.773678,0.9599415063858032
-18.575974,0.3340562582015991
-15.5255375,0.7964629530906677
-19.343039,0.0059639811515808105
-22.872925,0.25415027141571045
-26.523067,0.4396006464958191
-36.325356,0.07223936915397644
-37.64048,0.6330674886703491
-42.104706,0.21132254600524902
-44.619366,0.3875373899936676
-51.78158,0.07057005167007446
-52.119053,0.21627789735794067
-43.17365,0.8606717586517334
-42.044468,0.3360658884048462
-46.409313,0.03885912895202637
-47.204414,0.36166107654571533
-40.389816,0.8699668049812317
-34.022102,0.9795672297477722
-34.211567,0.058050841093063354
-38.753822,0.10755962133407593
-37.98679,0.5765043497085571
-43.116497,0.0011590123176574707
-34.386154,0.8656125068664551
-29.840317,0.9060509204864502
-28.947477,0.8178370594978333
-30.973171,0.30024147033691406
-25.286451,0.7251963019371033
-18.43958,0.49169921875
-13.771381,0.8846092224121094
-10.926973,0.7199780344963074
-12.0477085,0.6328839659690857
-15.620958,0.39863091707229614
-18.363735,0.3219340741634369
-15.723688,0.872281014919281
-21.285107,0.10631901025772095
-25.538248,0.36286023259162903
-26.523172,0.5877733826637268
-28.89738,0.4054390490055084
-31.863815,0.28954026103019714
-35.370712,0.18295305967330933
-43.092777,0.1406615972518921
-44.40361,0.40376755595207214
-44.8595,0.20821687579154968
-44.17114,0.45672932267189026
-41.0763,0.8754899501800537
-42.26264,0.20957642793655396
-36.116203,0.8984047770500183
-35.637917,0.10965770483016968
-31.357365,0.3879998028278351
-25.96775,0.7378811240196228
-27.238089,0.11303460597991943
-32.138836,0.2981097400188446
-32.9494,0.449901282787323
-31.90125,0.7931513786315918
-32.062717,0.4112992286682129
-28.954506,0.4483799934387207
-29.445505,0.4730317294597626
-28.542315,0.5435769557952881
-26.299099,0.3659757375717163
-19.728453,0.977366030216217
-25.61826,0.0998651385307312
-31.300503,0.12468582391738892
-26.80213,0.9298145771026611
-22.235527,0.9647164940834045
-26.63229,0.050538212060928345
-26.28041,0.460065633058548
-34.800877,0.031042873859405518
-31.7039,0.7728888988494873
-24.794458,0.9690350294113159
-20.87656,0.9522790908813477
-24.852287,0.2804504632949829
-31.872524,0.05520191788673401
-27.258852,0.5918940305709839
-22.178669,0.6406539678573608
-19.532747,0.6002714037895203
-19.580416,0.9101695418357849
-19.875292,0.6605889201164246
-17.826138,0.9857536554336548
-12.480388,0.9029864072799683
-6.862137,0.5854808688163757
-12.806478,0.08965912461280823
-20.454573,0.09196129441261292
-27.577349,0.18606016039848328
-27.525297,0.7563543915748596
-30.42045,0.41556426882743835
-34.93407,0.33654677867889404
-34.63773,0.654803991317749
-35.977604,0.32103899121284485
-29.502777,0.7494783997535706
-27.58377,0.12078750133514404
-22.835157,0.7504376769065857
-20.141779,0.7166509032249451
-16.18993,0.7289389371871948
-14.011981,0.7167770266532898
-10.924566,0.8221150040626526
-18.015299,0.034179866313934326
-13.838688,0.9518117904663086
-9.851618,0.7670775055885315
-8.563433,0.8721977472305298
-7.3681817,0.8821541666984558
-6.347487,0.9138636589050293
-5.6347113,0.8381839990615845
-3.1814036,0.7605643272399902
-3.462185,0.5403113961219788
-5.290117,0.5566698312759399
-8.62193,0.4316689670085907
-11.729104,0.4651617407798767
-12.079381,0.9708429574966431
-15.702528,0.297458291053772
-16.524418,0.6369497776031494
-21.004042,0.20284533500671387
-20.603685,0.5748468041419983
-19.85478,0.5329411029815674
-21.017986,0.35421571135520935
-25.305311,0.3516044616699219
-30.938852,0.15957129001617432
-28.870003,0.6341837644577026
-31.479849,0.2418133020401001
-35.534264,0.11893963813781738
-43.469177,0.040052175521850586
-45.925167,0.26404356956481934
-46.676067,0.3010919690132141
-45.126022,0.4028778076171875
-43.181026,0.596184253692627
-40.090878,0.6683206558227539
-34.340893,0.75241619348526
-26.579527,0.8507868051528931
-17.528105,0.8405992984771729
-10.396669,0.9816923141479492
-5.1765075,0.7868444919586182
-4.3586664,0.5451120138168335
-7.2674093,0.3793172240257263
-13.877216,0.18371018767356873
-22.89115,0.07389000058174133
-22.7423,0.8025562167167664
-22.24519,0.9743159413337708
-23.435423,0.46006080508232117
-23.041334,0.6078569889068604
-20.29886,0.9421796798706055
-15.53296,0.8541334271430969
-15.754927,0.1337835192680359
-12.364763,0.6541712284088135
-15.156274,0.41579166054725647
-21.478182,0.10293915867805481
-19.034071,0.9597114324569702
-17.715277,0.9157821536064148
-19.062353,0.44203659892082214
-18.105116,0.558482825756073
-17.058336,0.3916304111480713
-14.617287,0.9524208903312683
-10.209075,0.9028741717338562
