rewards,action
-98.55064,0.6594384908676147
-94.55531,0.7569106817245483
-90.775856,0.5387630462646484
-92.68743,-0.47391653060913086
-93.686066,-0.1972193717956543
-94.67494,-0.15135157108306885
-90.42419,0.6781386137008667
-93.298294,-0.8367103934288025
-92.96788,-0.1510714888572693
-91.32066,0.13554728031158447
-94.6574,-0.5486188530921936
-88.3884,0.7434126138687134
-86.306206,-0.04932183027267456
-86.33533,-0.07957994937896729
-81.93333,0.6408443450927734
-79.415375,0.19320690631866455
-81.86192,-0.3936119079589844
-79.183784,0.2290794849395752
-82.14047,-0.5199857354164124
-88.3682,-0.7214711904525757
-80.25568,0.7802748680114746
-75.58666,0.3182656764984131
-77.89442,-0.4808880090713501
-81.85106,-0.2636580467224121
-88.5279,-0.47926270961761475
-85.11556,0.7470848560333252
-82.37166,0.7838582992553711
-83.157486,-0.3277982473373413
-79.78451,0.5694068670272827
-81.7544,-0.5835128426551819
-85.909584,-0.5302261114120483
-90.56534,-0.5932782888412476
-87.522766,0.26389193534851074
-90.23634,-0.4496064782142639
-96.26664,-0.6955188512802124
-88.90722,0.6159257888793945
-84.38309,0.7344545125961304
-87.015434,-0.7848047018051147
-81.47068,0.971451997756958
-83.688934,-0.9549199938774109
-88.06953,-0.4724010229110718
-94.977745,-0.7175804376602173
-99.86748,-0.5522565841674805
-93.0593,0.7433522939682007
-91.12997,-0.32840096950531006
-91.75742,-0.2730216979980469
-95.964935,-0.4692840576171875
-93.09734,0.30504631996154785
-89.34208,0.5937485694885254
-86.220345,0.4549928903579712
-84.42735,0.3910869359970093
-82.68882,0.4526102542877197
-79.94681,0.8782142400741577
-77.85766,0.26684343814849854
-78.614426,-0.045134127140045166
-75.71494,0.7857019901275635
-76.81575,-0.5253558158874512
-71.794495,0.6680669784545898
-66.970535,0.9023971557617188
-67.684525,-0.8841100931167603
-67.747536,-0.29545819759368896
-64.195244,0.6099207401275635
-64.05318,0.1964719295501709
-62.401257,0.9953557252883911
-65.297165,-0.9682245254516602
-61.439655,0.47978663444519043
-58.25976,0.5519473552703857
-55.2058,0.4715156555175781
-51.21014,0.7736055850982666
-49.296913,-0.15922439098358154
-54.643284,-0.8960003852844238
-45.355793,0.8462624549865723
-40.060215,0.39591073989868164
-37.293,0.5832502841949463
-37.329247,0.4088616371154785
-44.851543,-0.8166835308074951
-40.565384,0.9153832197189331
-37.881214,0.6980278491973877
-36.44302,0.3258094787597656
-40.022106,-0.3418346643447876
-38.141125,0.8635627031326294
-40.57121,-0.3886216878890991
-39.124,0.5472837686538696
-43.76861,-0.7444888949394226
-47.147976,-0.2906707525253296
-44.951595,0.4501875638961792
-48.441944,-0.3099226951599121
-46.156403,0.8156406879425049
-45.054226,0.23916232585906982
-48.22694,-0.21417230367660522
-58.360676,-0.8635236620903015
-57.466465,0.24282145500183105
-64.166595,-0.6905568838119507
-59.632576,0.9066438674926758
-56.418392,0.67720627784729
-58.712517,-0.36755073070526123
-61.370163,-0.09640288352966309
-59.47111,0.6336326599121094
-57.821953,0.4995591640472412
-61.503468,-0.37898409366607666
