rewards,action
-107.718956,-0.6230825781822205
-110.938515,-0.40191978216171265
-104.91933,0.9787753820419312
-99.01789,0.7036008834838867
-99.04233,-0.5179675817489624
-93.71765,0.5614156723022461
-89.10527,0.8843994140625
-90.22324,-0.731585681438446
-94.84338,-0.6553148627281189
-92.40031,0.06695759296417236
-96.08125,-0.6465732455253601
-103.43879,-0.8209642171859741
-106.614365,-0.516436755657196
-110.89846,-0.5412149429321289
-118.497925,-0.9125279188156128
-121.904816,-0.529500424861908
-124.773384,-0.37923097610473633
-120.34781,0.5193672180175781
-122.42685,-0.6712627410888672
-118.23239,0.24259114265441895
-120.79127,-0.5501859188079834
-118.739174,0.10017740726470947
-114.34071,0.7095019817352295
-110.53438,0.33158326148986816
-108.705086,0.08959448337554932
-114.925095,-0.844831645488739
-126.015724,-0.9863396286964417
-132.50575,-0.5890411138534546
-137.18771,-0.24497300386428833
-135.34305,0.6334447860717773
-131.97298,0.7453007698059082
-134.10008,-0.9134445786476135
-130.6009,0.1562671661376953
-131.80586,-0.4033557176589966
-138.12527,-0.797007143497467
-140.56721,-0.5140584111213684
-142.3066,-0.39553308486938477
-139.94408,-0.0014266371726989746
-138.292,-0.16365957260131836
-135.8492,-0.14604586362838745
-127.64536,0.8023096323013306
-121.38093,0.13383936882019043
-115.89946,0.21539521217346191
-109.9271,0.4317657947540283
-109.02333,-0.4918680787086487
-108.71685,-0.40602803230285645
-101.360596,0.7354189157485962
-102.50609,-0.5067226886749268
-100.34318,0.23980951309204102
-105.85497,-0.9215654134750366
-102.70078,0.16301143169403076
-101.66981,0.01685464382171631
-108.391426,-0.9029133319854736
-112.698425,-0.6229125261306763
-119.72582,-0.8770543932914734
-122.65542,-0.34040606021881104
-123.677475,-0.06707358360290527
-124.519455,-0.13619643449783325
-119.2524,0.8380646705627441
-115.901855,0.09189474582672119
-110.55344,0.8779633045196533
-105.01341,0.8352570533752441
-104.06738,-0.653508722782135
-96.56646,0.6714463233947754
-89.85826,0.7799667119979858
-86.151024,0.11096799373626709
-81.95463,0.8946013450622559
-80.50605,-0.06614774465560913
-76.89583,0.9523351192474365
-76.59277,-0.4374527931213379
-76.87574,-0.15970617532730103
-73.09958,0.3995410203933716
-71.3973,0.19427239894866943
-77.19602,-0.923990786075592
-81.72223,-0.5824397206306458
-88.66809,-0.8924621343612671
-93.33886,-0.6665607690811157
-87.63624,0.37921738624572754
-87.61975,-0.3236297369003296
-81.157196,0.9484323263168335
-79.76644,-0.5264497399330139
-74.08623,0.5614386796951294
-70.3996,0.1583024263381958
-74.71186,-0.5977818965911865
-69.89119,0.793482780456543
-70.45115,-0.3107616901397705
-70.01778,0.27205705642700195
-68.219284,0.7796003818511963
-66.37878,0.8680682182312012
-64.88729,0.4977986812591553
-68.13707,-0.33258044719696045
-66.29701,0.7083921432495117
-65.30441,0.32331526279449463
-70.57858,-0.7076302170753479
-77.76964,-0.7500922083854675
-71.1943,0.7291631698608398
-72.29967,-0.6231341361999512
-67.84686,0.5356724262237549
-65.12662,0.460390567779541
-63.017673,0.3791632652282715
-67.12893,-0.73458331823349
-60.715195,0.7013564109802246
-61.93884,-0.7175924181938171
-58.039494,0.2050776481628418
-52.799717,0.8543803691864014
-48.89964,0.6961729526519775
-45.896435,0.9853165149688721
-42.623737,0.814661979675293
-40.04185,0.9455127716064453
-38.443024,0.6423971652984619
-38.095783,0.6553040742874146
-37.497555,0.927518367767334
-36.313988,0.5068871974945068
-36.663197,0.21369826793670654
-41.595676,-0.558911919593811
-43.18149,-0.07055133581161499
-50.85866,-0.8437758684158325
-59.70631,-0.7861077785491943
-67.730034,-0.8633700609207153
-72.84724,-0.6095262765884399
-78.088875,-0.593998908996582
-84.72899,-0.7322013974189758
-79.99839,0.7541468143463135
-84.4642,-0.9629756212234497
-91.87009,-0.7578638792037964
-98.41897,-0.8615156412124634
-92.84677,0.45583319664001465
-98.81495,-0.8776288032531738
-109.61508,-0.9059508442878723
-120.27657,-0.9625277519226074
-130.55804,-0.9040624499320984
-140.44896,-0.8143029808998108
-135.22368,0.8499985933303833
-136.63698,-0.75062096118927
-134.77808,0.055243730545043945
-141.21796,-0.8636552691459656
-137.4726,0.318892240524292
-143.72356,-0.9677727818489075
-145.88356,-0.30056941509246826
-154.513,-0.9162164926528931
-151.82056,0.06032121181488037
-154.08324,-0.39633965492248535
-150.49649,0.22290587425231934
-145.19112,0.802222490310669
-139.43025,0.986783504486084
-133.99751,0.23776745796203613
-134.63411,-0.5865205526351929
-134.25705,-0.3164660930633545
-126.29828,0.8578472137451172
-117.73633,0.8041870594024658
-114.638435,-0.8204290270805359
-104.01827,0.8082115650177002
-102.17913,-0.9799160361289978
-96.14532,0.2352151870727539
-89.75756,0.7378551959991455
-90.06117,-0.9777159094810486
-88.51953,-0.3161860704421997
-83.78531,0.21307432651519775
-80.7277,0.06004810333251953
-83.163,-0.673098087310791
-74.45636,0.6890019178390503
-68.16933,0.7310445308685303
-64.340256,0.1566920280456543
-59.11326,0.7323862314224243
-55.994152,0.019718170166015625
-51.141895,0.7613403797149658
-47.54351,0.3839988708496094
-48.78811,0.033537983894348145
-51.136097,0.008441925048828125
-51.972355,0.19108891487121582
-53.139633,0.04748380184173584
-59.025146,-0.5710026025772095
-69.63661,-0.9520995616912842
-73.7374,-0.4081871509552002
-70.11671,0.7726300954818726
-66.236984,0.8024678230285645
-67.295525,-0.5626505017280579
-62.42755,0.9290074110031128
-64.460976,-0.8146864771842957
-62.876606,0.16530251502990723
-63.019882,-0.0528489351272583
-62.868378,0.018953919410705566
-65.61642,-0.4368218183517456
-63.68938,0.12951111793518066
-63.135612,0.3041039705276489
-67.40058,-0.302406907081604
-70.440834,-0.0827743411064148
-71.723335,0.20336651802062988
-71.54587,0.5594531297683716
-75.28991,-0.3601505756378174
-79.745384,-0.33089113235473633
-78.542274,0.29297375679016113
-76.48096,0.5261217355728149
-75.2744,0.13730788230895996
-81.300156,-0.9103380441665649
-79.06217,0.05605113506317139
-81.511246,-0.3463629484176636
-88.604485,-0.7280936241149902
-84.73741,0.40258312225341797
-91.25306,-0.9003353714942932
-90.77165,0.17040228843688965
-98.5388,-0.8843826055526733
-103.43339,-0.46293413639068604
-99.995575,0.3973383903503418
-96.424995,0.7139238119125366
-93.27379,0.251680850982666
-95.25284,-0.49744129180908203
-88.688385,0.952950119972229
-88.71423,-0.8125253915786743
-86.51503,0.08835077285766602
-82.85862,0.5464292764663696
-79.74763,0.530495285987854
-77.000534,0.9583160877227783
-73.59462,0.7399024963378906
-70.27967,0.9690489768981934
-66.31742,0.6128830909729004
-63.325714,0.7497358322143555
-61.30579,0.39057981967926025
-58.55943,0.8691999912261963
-56.148346,0.15970122814178467
-58.662056,-0.5165243744850159
-65.10044,-0.9390647411346436
-66.86356,-0.5394986867904663
-71.89443,-0.8750355243682861
-65.97968,0.3443911075592041
-60.956352,0.9119763374328613
-54.416992,0.5514323711395264
