rewards,action
-98.036156,0.1830461621284485
-88.18354,0.5268778800964355
-77.40614,0.6000317931175232
-69.6634,0.3670412600040436
-61.195633,0.4319402575492859
-52.659138,0.43190884590148926
-40.963444,0.7651316523551941
-30.13778,0.5986664295196533
-21.34968,0.8324719071388245
-24.590237,0.2781624495983124
-22.390379,0.658087432384491
-17.58982,0.8803975582122803
-17.842701,0.33270007371902466
-16.494602,0.8274891972541809
-14.61578,0.9950665831565857
-14.43641,0.6767353415489197
-13.058513,0.6534988284111023
-9.312128,0.8331973552703857
-12.777673,0.40548187494277954
-16.5365,0.29416459798812866
-14.844592,0.9037882089614868
-15.17788,0.6902126669883728
-15.0547905,0.6715715527534485
-14.163476,0.7501164078712463
-13.525274,0.9245213866233826
-16.346657,0.2754281461238861
-17.072372,0.36888831853866577
-17.62639,0.6033157110214233
-25.725096,0.10031479597091675
-23.62476,0.9906095862388611
-31.414013,0.009654074907302856
-29.278198,0.9487156271934509
-29.549809,0.3272086977958679
-28.381163,0.3455702066421509
-26.827023,0.43167823553085327
-27.671486,0.3983052372932434
-25.718594,0.9299896359443665
-26.642767,0.3780501186847687
-24.05394,0.9510365724563599
-21.504515,0.7339855432510376
-20.970062,0.3441088795661926
-15.704791,0.8332589268684387
-17.787445,0.18242913484573364
-27.286245,0.05916023254394531
-32.68127,0.2119104564189911
-31.974588,0.9210522174835205
-39.165367,0.06497475504875183
-37.899754,0.5877233147621155
-36.253883,0.7031465172767639
-35.574142,0.4952245354652405
-38.99799,0.04085424542427063
-39.974094,0.08051329851150513
-37.582306,0.6302545666694641
-34.260498,0.9530801177024841
-28.783993,0.650288462638855
-34.10193,0.18740126490592957
-39.964664,0.16135776042938232
-45.68771,0.07982698082923889
-37.455807,0.882350742816925
-29.415651,0.5171248912811279
-37.773952,0.0858755111694336
-44.660496,0.14769941568374634
-51.39256,0.06775876879692078
-55.37186,0.04842597246170044
-53.365112,0.27850261330604553
-54.70385,0.3280251920223236
-61.422832,0.14041882753372192
-57.761257,0.7693129181861877
-50.6376,0.6843823194503784
-44.925674,0.38668426871299744
-38.24076,0.5015006065368652
-32.266197,0.3681446611881256
-34.150776,0.03342294692993164
-38.673557,0.05244198441505432
-35.063507,0.8733788132667542
-34.61002,0.569110095500946
-32.66816,0.5979882478713989
-29.83524,0.6107327938079834
-27.60022,0.562414824962616
-29.71305,0.16668468713760376
-21.45449,0.9761106967926025
-22.613834,0.09218534827232361
-22.304386,0.556099534034729
-24.726345,0.319893479347229
-23.314894,0.7266236543655396
-23.669477,0.4668331444263458
-21.653767,0.6529614329338074
-22.13841,0.575191855430603
-20.03595,0.7586079835891724
-14.611951,0.9986997842788696
-15.617146,0.2572524845600128
-23.14984,0.04020565748214722
-20.647326,0.8215991258621216
-25.60526,0.09301590919494629
-23.968664,0.6743139624595642
-25.937346,0.42161306738853455
-27.32776,0.5765278935432434
-25.127403,0.7867879867553711
-19.550186,0.8155515789985657
-14.982596,0.7767284512519836
-21.507273,0.033069759607315063
-17.48956,0.6970934271812439
-15.2086735,0.6734526753425598
-12.544472,0.9991551637649536
-11.5965805,0.8153095245361328
-15.860859,0.298305869102478
-15.2842865,0.8700331449508667
-15.012844,0.42764347791671753
-10.65727,0.6873602271080017
-12.861084,0.4191781282424927
-22.993189,0.013649672269821167
-33.305714,0.029989629983901978
-34.989285,0.3969084620475769
-35.928574,0.5474035143852234
-40.457756,0.2223758101463318
-38.615913,0.860564112663269
-35.421993,0.8973990082740784
-30.800835,0.9554929137229919
-23.054544,0.9396156072616577
-20.490463,0.07577216625213623
-13.406308,0.9150480031967163
-9.697498,0.6720524430274963
-8.832752,0.6184759736061096
-16.358164,0.11749407649040222
-22.78262,0.22741973400115967
-22.640251,0.8141615390777588
-27.56425,0.09277760982513428
-24.732592,0.9053725004196167
-23.976192,0.5813339948654175
-21.872515,0.9205766320228577
-18.140831,0.8097361326217651
-11.462341,0.8621764183044434
-12.735958,0.2181771695613861
-15.949298,0.2697111964225769
-14.134671,0.971393346786499
-12.434511,0.9012264013290405
-20.824816,0.007738381624221802
-20.766954,0.6576131582260132
-19.832485,0.9448575973510742
-16.673227,0.8975741863250732
-10.739054,0.8223758935928345
-13.594449,0.33701789379119873
-15.1162195,0.5537019371986389
-19.19695,0.17406794428825378
-16.742535,0.5259004235267639
-18.02318,0.6251601576805115
-18.144506,0.8433191776275635
-26.043064,0.05485302209854126
-22.88772,0.8932151198387146
-21.038412,0.42403143644332886
-20.175411,0.4794817864894867
-21.872522,0.13576558232307434
-23.829117,0.39237529039382935
-24.977985,0.5819032192230225
-25.638014,0.3933924436569214
-23.978426,0.8974704742431641
-26.952005,0.2123936414718628
-27.954914,0.3602645993232727
-31.8339,0.15758731961250305
-33.358566,0.139108806848526
-33.37569,0.39188218116760254
-37.873066,0.18695908784866333
-37.289204,0.890630304813385
-37.012638,0.4127172827720642
