rewards
-132.06422
-126.52759
-114.80561
-112.66422
-97.24564
-82.643326
-77.702255
-65.265205
-56.62607
-58.839336
-66.58914
-70.545044
-72.017525
-79.57283
-74.51854
-71.87248
-71.65515
-67.63895
-66.047554
-74.351204
-78.49721
-73.75819
-79.034935
-74.56786
-71.340195
-73.87759
-64.8486
-62.44897
-60.737988
-69.84606
-67.05224
-67.24853
-71.94426
-67.962265
-68.473076
-62.664528
-58.89123
-62.54973
-64.91606
-69.980774
-76.350945
-76.25995
-81.63602
-88.312065
-84.033875
-83.03684
-81.93715
-77.439156
-76.32278
-67.69815
-63.75107
-62.1615
-69.37357
-61.521107
-53.83929
-49.66706
-48.48489
-53.90837
-53.22442
-46.214973
-45.882225
-48.334698
-46.840973
-45.431
-43.900814
-38.044827
-43.66564
-50.71147
-48.63428
-46.718006
-48.19805
-50.61417
-49.05724
-57.26573
-48.229332
-44.257732
-51.60844
-46.552814
-47.142933
-51.386364
-47.165123
-46.790344
-48.096226
-43.248383
-46.68212
-50.564663
-50.362667
-55.793175
-55.59825
-58.81767
-58.772366
-61.577488
-64.82638
-58.7199
-54.644165
-52.33259
-54.557056
-56.27666
-57.094364
-50.848106
-46.86056
-47.3159
-47.952904
-46.126106
-47.09104
-44.36295
-44.806274
-41.887135
-48.71047
-51.690624
-51.02207
-55.609333
-62.465042
-59.297188
-60.23053
-55.415527
-50.008617
-56.826317
-62.228134
-56.58459
-49.95959
-56.07637
-61.002747
-65.67446
-61.974876
-59.885586
-64.349045
-68.891754
-64.33121
-62.86949
-58.3711
-55.982403
-55.05544
-49.962563
-47.446793
-51.13365
-51.7287
-55.8685
-58.044495
-58.1771
-61.28734
-59.48494
-58.7233
-61.536655
-59.21355
-52.05874
-53.77835
-49.964382
-51.297474
-56.018627
-56.389263
-50.246326
-52.25265
-56.85152
-57.060017
-53.748642
-49.63181
-46.062607
-46.557014
-47.704174
-43.989113
-45.211292
-46.411804
-45.972054
-50.2986
-48.529644
-53.411133
-53.79419
-59.573044
-60.899796
-62.218666
-68.4516
-62.00556
-60.517914
-55.143784
-56.30336
-59.489418
-53.005207
-49.136703
-55.201324
-63.329865
-69.808876
-75.249115
-74.430046
-68.87813
-74.048096
-70.353035
-70.30052
-68.40224
-64.68674
-53.430676
-54.665077
-57.174217
-56.955624
-59.89956
-53.75629
-53.922413
-61.567207
-67.04725
-68.33981
-61.513638
-61.733566
-66.69181
-61.0319
-59.194496
-59.178677
-50.699306
-47.063732
-43.044006
-42.15215
-44.641834
-42.208847
-46.27105
-50.299183
-56.494316
-56.800762
-57.608406
-52.558006
-54.806946
-48.99363
-47.91299
-44.840347
-41.875088
-40.16749
-36.9244
-37.975815
-35.64431
-35.775402
-30.968597
-28.927223
-31.668112
-31.057713
-29.764864
-29.165897
-28.19496
-34.81079
-33.598377
-30.420647
-32.921707
-35.317253
-36.458176
-42.463768
-39.690678
-43.792374
-48.22145
-45.068356
-39.3655
-38.028423
-36.97227
-34.401688
-30.81163
-27.329931
-32.0665
-38.466545
-39.140594
-35.271534
-31.327957
-31.002806
-29.965902
-28.058794
-25.828226
-26.452768
-24.117193
-23.31358
-25.818052
-24.191711
-31.58983
-27.055712
-30.995956
-32.790695
-35.18125
-36.843395
-39.025085
-37.90305
-35.579533
-32.320835
-29.203869
-28.272501
-24.694048
-22.855665
-21.428854
-23.139416
-24.635468
-28.028992
-27.660454
-28.064913
-30.65743
-29.630533
-27.579285
-25.1917
-23.605661
-29.02557
-27.472126
-24.862125
-23.12839
-24.462883
-23.201921
-21.438232
-19.757858
-18.117714
-20.411924
-23.223314
-24.123718
-26.44441
-27.018805
-25.631233
-24.550043
-26.723913
-27.200632
-23.061876
-26.302301
-27.394836
-26.600943
-27.173819
-23.125418
-21.60134
-23.469606
-19.955091
-20.704044
-20.433949
-21.87716
-19.214205
-22.01479
-24.98189
-24.444448
-25.176943
-24.83939
-27.104565
-31.575615
-28.209925
-28.40983
-31.294147
-31.06238
-31.586702
-33.791332
-29.535461
-29.634985
-25.509203
-20.669895
-19.247696
-17.06888
-18.318537
-17.678162
-16.000475
-18.232851
-17.700851
-17.230635
-17.629908
-17.980274
-19.098648
-18.47672
-18.2276
-23.057114
-24.93549
-27.466665
-25.570412
-28.262312
-28.723507
-31.234325
-30.239756
-32.750275
-34.67478
-30.177732
-29.219292
-27.213947
-26.058247
-26.241714
-21.669258
-23.225811
-23.53892
-23.484169
-24.939495
-29.782877
-30.743425
-30.262714
-31.636187
-28.965414
-25.409971
-24.686264
-20.77316
-19.833084
-18.37048
-17.135143
-17.394747
-20.288704
-25.666897
-25.598452
-24.68713
-23.325548
-30.634813
-32.31456
-28.467482
-26.93038
-29.067411
-29.17759
-30.553198
-25.765966
-23.45169
-20.924759
-20.879406
-18.056309
-16.001356
-16.885883
-15.8568945
-15.517173
-14.316692
-13.310875
-15.488968
-14.413702
-17.01776
-14.608023
-15.324894
-17.37199
-18.638102
-17.069008
-17.789461
-17.747334
-15.462452
-14.480619
-12.936957
-11.251622
-10.153456
-9.99354
-9.761955
-12.641888
-12.484903
-14.4004345
-17.764229
-20.060478
-16.731256
-17.460278
-17.77588
-15.645581
-13.705816
-10.851231
-11.3198595
-14.00348
-13.299423
-17.516615
-14.811635
-13.6371355
-14.636635
-13.254402
-12.041554
-10.3450165
-10.74059
-10.654742
-10.529928
-10.714927
-10.410162
-10.442873
-9.262772
-8.407181
-10.749069
-11.364413
-11.383827
-14.028694
-12.975193
-12.647922
-12.067543
-10.152449
-11.6955595
-11.386447
-13.387768
-11.488266
-10.205802
-10.010275
-11.725743
-11.721286
-11.387043
-13.077903
-13.093878
-16.835634
-14.6532545
-12.737266
-11.957588
-11.988109
-11.898544
-13.490449
-10.885147
-10.36854
-9.942981
-10.303848
-10.268979
-9.774276
-8.334218
-8.4800825
-8.444021
-8.367351
-10.664541
-10.299327
-14.379705
-12.920593
-11.661977
-11.6953945
-11.267081
-14.705378
-11.79379
-10.155108
-10.410391
-9.922991
-10.379444
-10.769453
-13.916694
-14.7305565
-15.45423
-15.54946
-13.874915
-13.3499775
-11.808223
-11.138164
-11.322407
-13.7155485
-13.777179
-13.468554
-18.272484
-22.214006
-18.562838
-15.953384
-15.289028
-13.608869
-12.338231
-10.199201
-12.646107
-12.578158
-13.82284
-13.797808
-14.753626
-16.0775
-14.735095
-12.18454
-11.32164
-10.640771
-13.039476
-11.635147
-11.4460945
-11.0415125
-11.227334
-11.704996
-12.159189
-13.913914
-15.38448
-17.173223
-16.926847
-18.539051
-17.13151
-15.348899
-13.434141
-12.129697
-10.975509
-11.479926
-12.203125
-11.805197
-11.844783
-12.310852
-11.164463
-11.040964
-11.322487
-11.530666
-11.130063
-10.272804
-9.664949
-9.748157
-9.709267
-9.836058
-10.638219
-11.9746065
-11.2024355
-11.057144
-10.984068
-11.086237
-11.675775
-11.459347
