rewards
-127.260155
-120.24583
-112.12917
-97.54572
-84.21661
-81.02884
-69.372826
-54.013714
-47.967808
-50.509655
-63.174732
-71.792595
-74.86403
-80.25789
-84.931564
-87.23934
-84.50413
-80.23737
-85.02669
-80.78113
-82.2285
-81.19504
-75.36767
-77.92049
-77.77177
-77.36335
-80.245285
-83.47686
-73.130325
-73.40842
-68.59903
-63.007126
-59.52952
-60.581154
-54.60251
-55.127937
-56.562492
-51.56783
-50.948055
-54.904694
-56.693207
-50.40061
-46.766415
-46.93612
-54.948635
-56.253223
-57.12874
-52.58932
-49.556435
-53.170242
-57.18041
-51.857418
-45.761303
-49.942528
-56.378532
-57.97799
-60.501
-65.286476
-64.003
-67.17848
-71.68966
-72.813705
-70.94813
-68.62513
-68.55027
-60.756344
-57.186752
-48.99348
-47.633995
-44.635414
-51.548473
-50.972565
-54.83332
-55.055134
-55.532345
-52.88412
-47.700157
-51.798996
-52.117233
-54.151077
-60.913647
-67.80878
-71.15235
-73.56616
-77.74246
-70.76384
-67.54129
-61.160694
-60.4601
-62.064266
-66.80919
-67.027466
-66.650856
-64.15905
-68.12528
-68.51371
-66.72036
-63.613087
-59.204117
-57.070297
-62.043743
-67.435974
-66.00303
-66.32066
-68.5917
-72.935684
-75.56688
-78.617615
-83.27993
-73.50526
-69.19291
-70.77983
-66.11995
-63.124973
-65.20744
-64.68434
-68.811325
-69.28876
-73.678246
-65.058754
-61.917152
-56.093575
-57.387383
-51.29464
-44.330544
-46.20145
-51.88761
-50.069294
-52.6106
-49.47291
-45.57249
-43.280846
-46.56321
-41.082573
-45.63361
-47.30335
-47.006805
-45.5335
-49.608757
-50.273727
-52.57224
-52.486492
-47.0832
-47.260723
-45.928802
-46.136818
-49.202126
-48.814793
-51.413887
-57.601994
-62.372086
-68.385925
-68.71763
-65.6614
-70.58144
-76.73973
-66.69387
-66.32844
-71.12614
-76.69377
-70.29127
-66.77199
-60.794735
-59.97948
-67.597824
-62.95962
-61.404762
-55.06377
-53.197914
-46.971504
-55.435925
-52.276596
-47.34986
-48.03913
-45.066784
-48.08567
-45.584396
-41.01495
-45.773235
-42.03251
-41.193047
-45.885216
-45.19251
-49.184227
-50.2719
-47.241283
-46.949303
-47.148476
-52.439915
-52.02217
-54.745205
-50.774834
-56.273014
-54.20464
-55.796745
-51.436016
-47.09268
-47.643223
-49.716198
-46.14656
-41.751854
-39.89355
-41.207977
-40.11096
-38.37906
-34.060036
-36.93608
-36.587303
-41.10593
-46.091312
-48.145657
-51.065018
-56.83575
-50.41653
-46.70231
-49.758553
-43.38113
-36.557034
-39.077724
-37.980568
-36.673466
-36.684166
-32.737106
-32.345955
-36.54578
-31.990747
-35.82495
-38.652584
-40.104984
-39.139988
-41.234722
-45.55867
-46.199924
-41.852573
-37.5967
-42.184994
-39.186817
-36.674786
-40.113705
-38.018787
-36.974945
-39.32867
-42.288113
-46.08458
-45.4322
-42.28132
-45.31089
-42.82361
-44.61311
-39.123665
-39.01415
-41.93971
-46.676407
-47.222717
-45.885796
-45.83982
-47.72263
-43.864582
-37.533264
-33.720875
-28.90274
-33.429173
-34.49189
-33.466248
-29.588469
-33.452045
-36.928253
-35.569786
-33.101536
-35.32797
-35.92233
-37.194386
-40.9723
-38.750755
-37.750385
-38.2232
-36.09115
-31.852993
-29.873907
-28.72734
-23.821707
-20.601742
-20.129404
-22.324377
-22.932531
-21.509853
-19.974861
-25.38471
-24.981354
-27.526218
-24.94909
-22.056782
-23.169298
-25.68369
-25.491463
-23.177544
-23.138323
-29.406908
-28.613523
-28.613848
-24.761757
-22.578732
-23.192478
-27.76675
-25.68264
-30.127142
-33.756233
