rewards,action
-89.660446,0.8083376884460449
-94.92562,-0.367779016494751
-80.62841,0.6587560176849365
-91.48694,-0.6511767506599426
-97.92546,-0.3602142333984375
-90.94616,0.22105300426483154
-78.485115,0.6441506147384644
-92.79393,-0.5591457486152649
-112.904434,-0.5153501629829407
-120.19275,-0.2464432716369629
-123.74024,0.04740023612976074
-122.56,0.14273619651794434
-122.113976,-0.09308898448944092
-125.963104,-0.3207821846008301
-131.2431,0.06456923484802246
-140.94489,-0.3005027770996094
-152.26463,-0.552722156047821
-131.80602,0.4747394323348999
-129.07037,-0.49591803550720215
-119.52802,0.12276732921600342
-139.21799,-0.8134579658508301
-139.03307,-0.20399850606918335
-121.12338,0.6893277168273926
-126.04441,-0.5111100673675537
-124.07254,-0.2809070348739624
-105.71081,0.6732000112533569
-119.539566,-0.7269253730773926
-132.26,-0.7551844716072083
-105.85713,0.8101022243499756
-100.5837,-0.31413543224334717
-87.00332,0.407362699508667
-103.17984,-0.7611119747161865
-91.68538,0.21684277057647705
-102.9508,-0.4736398458480835
-124.871216,-0.7221420407295227
-111.31507,0.31812918186187744
-111.13673,0.049103617668151855
-101.1245,0.6401634216308594
-96.94913,0.19669342041015625
-106.46509,-0.39166778326034546
-119.73256,-0.6503149271011353
-125.90609,-0.39074569940567017
-119.3702,0.12460553646087646
-125.36525,-0.5371715426445007
-137.0066,-0.43736153841018677
-128.38835,0.7086491584777832
-117.55669,0.9804730415344238
-106.99824,0.42024827003479004
-115.5568,-0.7179846167564392
-90.32355,0.7761242389678955
-90.5597,-0.7865287661552429
-82.90666,-0.2963463068008423
-76.16476,0.03498506546020508
-80.916245,0.11209321022033691
-92.66931,-0.1420440673828125
-103.49509,-0.1549709439277649
-120.50807,-0.5181424617767334
-111.03054,0.7864588499069214
-118.21459,-0.49629324674606323
-131.97565,-0.7338789105415344
-149.85658,-0.9804126024246216
-137.18181,-0.006331264972686768
-132.72427,0.08933722972869873
-133.69432,-0.20115727186203003
-139.7546,-0.389005184173584
-137.88838,0.33134591579437256
-139.48817,-0.08635783195495605
-143.54733,-0.3454195261001587
-140.28152,-0.2014021873474121
-116.35675,0.9359400272369385
-94.1388,0.36514484882354736
-90.5364,-0.3500809669494629
-97.310715,-0.51157546043396
-76.10417,0.8941096067428589
-77.27281,-0.34075796604156494
-72.36997,0.023105621337890625
-59.059906,0.674083948135376
-54.28742,0.9058103561401367
-47.752815,0.7309865951538086
-38.84239,0.8560903072357178
-35.68002,-0.059750378131866455
-33.927834,0.3648369312286377
-42.21138,-0.28240835666656494
-55.41864,-0.5873309969902039
-54.869503,0.4910144805908203
-82.54323,-0.8798254728317261
-114.13666,-0.9292292594909668
-134.66783,-0.5363350510597229
-155.4244,-0.6613062620162964
-144.85349,0.6078360080718994
-159.64207,-0.681935727596283
-161.78229,-0.32983922958374023
-138.89616,0.971848726272583
-130.52565,-0.1078423261642456
-123.4862,-0.1873335838317871
-99.90714,0.7040199041366577
-101.377205,-0.8745707273483276
-82.7974,-0.017513513565063477
-101.93393,-0.9885488748550415
-76.5837,0.9642976522445679
-94.38968,-0.8593562841415405
-119.00215,-0.9467529058456421
-110.425934,0.13535308837890625
-103.290985,0.5138965845108032
-110.54012,-0.38443052768707275
-109.37839,-0.1597723364830017
-92.46773,0.4982041120529175
-99.1164,-0.14235246181488037
-112.60913,-0.5160461068153381
-129.45424,-0.8215416073799133
-132.9708,-0.514063835144043
-116.48419,0.7156023979187012
-115.07818,-0.18468189239501953
-122.68457,-0.5813045501708984
-105.592766,0.9977362155914307
-93.58365,0.24759578704833984
-76.98,0.9074338674545288
-58.066822,0.759274959564209
-40.949406,0.3385399580001831
-39.581078,-0.35962235927581787
-46.8711,-0.26226580142974854
-66.093544,-0.7981202602386475
-59.746544,0.6370224952697754
-84.427444,-0.9037904739379883
-114.89579,-0.9996885657310486
-143.63759,-0.8810678720474243
-139.36646,0.42916321754455566
-148.6736,-0.45439958572387695
-125.43601,0.9772882461547852
-119.65339,-0.5354886054992676
-132.06721,-0.8403280973434448
-140.0333,-0.35357415676116943
-134.01668,0.20359647274017334
-147.54904,-0.9411481022834778
-136.70445,-0.2952757477760315
-122.726654,0.20814406871795654
-142.7407,-0.5689539909362793
-144.34642,-0.05173921585083008
-130.57751,0.7046072483062744
-116.595436,0.2494819164276123
-101.440216,0.0032292604446411133
-78.6775,0.7816677093505859
-62.25195,0.776761531829834
-43.41816,0.5641821622848511
-41.81625,-0.3906468152999878
-34.579014,0.20327222347259521
-32.35167,0.6388835906982422
-40.08437,-0.26448875665664673
-66.01084,-0.9022381901741028
-72.63713,-0.10528665781021118
-89.3198,-0.4341014623641968
-89.079216,0.3498976230621338
-102.64575,-0.5114439725875854
-91.830376,0.5509357452392578
-98.160614,-0.08925563097000122
-88.62726,0.94199538230896
-94.924614,-0.641413152217865
-75.48854,0.5433957576751709
-78.64099,-0.7864199876785278
-83.5829,-0.8034069538116455
-80.512,0.006854891777038574
-80.70837,0.06330585479736328
-79.433365,0.6847556829452515
-82.97045,0.1679553985595703
-77.08064,0.6150069236755371
-68.43643,0.8544542789459229
-57.95135,0.9477837085723877
-43.05326,0.7317464351654053
-36.84406,-0.20939302444458008
-22.238935,0.3186779022216797
-45.364742,-0.9090689420700073
-48.27447,-0.07832765579223633
-71.945175,-0.788212776184082
-64.45266,0.6521234512329102
-64.171394,0.3888988494873047
-82.60196,-0.5947834849357605
-71.95695,0.7988917827606201
-70.67549,-0.19937127828598022
-93.061165,-0.9271650314331055
-77.0675,0.3678615093231201
-63.512505,0.16175591945648193
-54.83593,0.33716750144958496
-53.897083,0.33318471908569336
-52.66221,0.3035006523132324
-73.2468,-0.6712034344673157
-96.30471,-0.8345427513122559
-79.543015,0.5061841011047363
-86.57722,-0.7365153431892395
-104.77091,-0.7584285736083984
-118.88602,-0.4417393207550049
-110.796555,0.6954958438873291
-110.993195,-0.1353003978729248
-102.29511,0.22194719314575195
-85.149216,0.7332055568695068
-78.2881,-0.216546893119812
-79.89836,-0.16017645597457886
-67.45901,0.5218653678894043
-73.34931,-0.7648259401321411
-75.99517,-0.32427793741226196
-96.12711,-0.789606511592865
-123.113655,-0.8936963677406311
-142.73445,-0.5695605874061584
-129.04437,0.9986885786056519
-115.07399,-0.03577077388763428
-113.203926,-0.16788536310195923
-107.234795,0.06831181049346924
-92.2687,0.6844089031219482
-78.69664,0.1607424020767212
-62.757076,0.19585394859313965
-44.574318,0.2108079195022583
-39.473564,0.870023250579834
-33.240143,0.5160751342773438
-23.820082,0.9421229362487793
-16.324095,0.8013417720794678
-14.890456,0.42097008228302
-12.610809,0.33341193199157715
-7.083324,0.756502628326416
-6.4060163,0.8974368572235107
-9.287324,0.219651460647583
-13.972778,0.20214617252349854
-35.571033,-0.6526855230331421
-26.972382,0.9788522720336914
-23.903996,0.18256711959838867
-21.079096,0.7607572078704834
-20.079302,0.932136058807373
-26.12788,-0.1127936840057373
-40.111893,-0.4846792221069336
-30.023315,0.8832650184631348
-25.020311,0.39754247665405273
-22.060398,0.9736011028289795
-19.191717,0.4915887117385864
-34.97786,-0.5180904269218445
-59.32867,-0.8261734247207642
-64.38207,-0.19592779874801636
-74.40182,-0.4492985010147095
-83.00107,-0.08738088607788086
-83.25335,0.5393223762512207
-81.95567,0.8876101970672607
-78.9039,0.4944932460784912
-75.95344,0.1992870569229126
-83.97235,-0.5599281191825867
-64.52629,0.7073607444763184
-42.263786,0.6887826919555664
-31.753794,-0.3308616876602173
-26.86018,0.7377415895462036
-42.958405,-0.6473696827888489
-48.06458,-0.11978328227996826
-41.742054,0.983367919921875
-31.978107,0.8081536293029785
-26.571205,0.6323893070220947
-40.48538,-0.6664959192276001
-40.343174,0.004015922546386719
-36.372463,0.9360034465789795
-26.92381,0.7740867137908936
-19.543446,0.9525129795074463
-16.450138,0.6637904644012451
-15.185225,0.46284937858581543
-13.058621,0.5208849906921387
-12.933514,0.049073219299316406
-9.592737,0.505263090133667
-25.116835,-0.5053145289421082
-21.849627,0.6217038631439209
-21.941696,0.3157219886779785
-46.26524,-0.8672991991043091
-69.87513,-0.7891829013824463
-58.508667,0.9696407318115234
-44.192448,0.7491302490234375
-35.10779,0.7039177417755127
-35.70222,-0.2425634264945984
-34.086864,0.24919497966766357
-29.566034,0.7536026239395142
-22.488209,0.8875417709350586
-13.775687,0.7075753211975098
-15.484921,0.2563338279724121
-28.648449,-0.398282527923584
-35.630913,-0.14850163459777832
-29.11004,0.6209557056427002
-30.731281,0.12452435493469238
-31.631042,0.4028482437133789
-41.040276,-0.22203969955444336
-65.24368,-0.8623251914978027
-50.18905,0.9096286296844482
-38.55336,0.7956511974334717
-36.75637,-0.2520875930786133
-31.398178,0.9781396389007568
-24.254913,0.9331109523773193
-18.648333,0.6722531318664551
-11.9263115,0.9047763347625732
-6.1860085,0.28767406940460205
-6.3530455,0.9163938760757446
-8.68857,0.03659820556640625
-7.679442,0.6085271835327148
-8.230519,0.3797922134399414
-10.172684,0.2918015718460083
-13.386795,0.20400094985961914
-12.538808,0.8407384157180786
-12.213456,0.8802617788314819
-11.350676,0.952838659286499
-16.38142,-0.17338162660598755
-13.894135,0.868471622467041
-12.859004,0.1767442226409912
-11.886311,0.2762641906738281
-12.231912,0.39642858505249023
-11.585905,0.5460641384124756
-11.151159,0.6152480840682983
-9.724819,0.6450291872024536
-8.808594,0.6176551580429077
-8.563706,0.9383460283279419
-15.039728,-0.2879502773284912
-10.475315,0.7546253204345703
-8.346136,0.8232133388519287
-7.261148,0.8056197166442871
-6.5413966,0.49252307415008545
-5.990283,0.7663695812225342
-5.446153,0.514880895614624
-9.245462,0.03545725345611572
-7.1656723,0.9109084606170654
-5.6850824,0.6616640090942383
-6.9008045,0.2884742021560669
-6.620968,0.525590181350708
